Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Lebanon,2019,5781912,175548.84,0.030361729,30.361729,3.1172,,56316,0.00974003,97.4003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lebanon,2020,5662924,133537.9,0.023581088,23.581088,2.3715,,56309,0.00994345,99.4345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lebanon,2021,5592626,133529.55,0.023876002,23.876002,2.1782,,61304,0.010961577,109.61577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1961,760899,226648,0.2978687,297.8687,0.8362,,271059,0.35623518,3562.3518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1962,784691,223800,0.2852078,285.2078,0.8147,,274700,0.3500741,3500.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1963,809146,223400,0.27609357,276.09357,0.81329995,,274700,0.33949375,3394.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1964,834218,222000,0.26611748,266.11748,0.8096,,274200,0.32869107,3286.9107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1965,860224,216800,0.2520274,252.0274,0.75619996,,286700,0.33328527,3332.8527000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1966,887844,223400,0.25162077,251.62077,0.79929996,,279500,0.31480756,3148.0755999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1967,918931,217300,0.23647042,236.47042,0.747,,290900,0.3165635,3165.6349999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1968,952996,212506,0.2229873,222.9873,0.6802,,312439,0.32784924,3278.4924,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1969,987915,211684,0.2142735,214.2735,0.68039995,,311127,0.31493297,3149.3297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1970,1023493,182536,0.17834611,178.34611,0.6055,,301455,0.2945355,2945.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1971,1059890,197254,0.186108,186.108,0.6228,,316737,0.2988395,2988.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1972,1097247,104350,0.09510165,95.10164999999999,0.3751,,278192,0.25353634,2535.3634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1973,1135633,150350,0.13239312,132.39312,0.588,,255700,0.22516076,2251.6076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1974,1175376,264905,0.22537895,225.37895,0.9095,,291267,0.2478075,2478.0750000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1975,1216193,154422,0.12697162,126.97162,0.70309997,,219636,0.18059304,1805.9304000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1976,1256483,119658,0.09523249,95.23249,0.6401,,186945,0.14878434,1487.8434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1977,1294443,251026,0.19392589,193.92588999999998,1.5077,,166497,0.12862444,1286.2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1978,1331218,288249,0.21653028,216.53028,1.4022,,205573,0.15442474,1544.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1979,1368922,228837,0.16716585,167.16585,1.1395,,200825,0.14670302,1467.0302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1980,1407685,194497,0.13816799,138.16799,0.9598,,202642,0.14395408,1439.5408000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1981,1447508,171796,0.11868397,118.68397,0.83089995,,206760,0.14283858,1428.3858,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1982,1488398,125048,0.08401516,84.01516000000001,0.6644,,188220,0.12645811,1264.5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1983,1530334,123097,0.080437995,80.437995,0.6798,,181070,0.11832058,1183.2058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1984,1573278,131679,0.08369722,83.69722,0.6489,,202934,0.12898801,1289.8800999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1985,1616700,167107,0.10336302,103.36302,0.7206,,231890,0.14343415,1434.3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1986,1659800,132455,0.07980178,79.80178000000001,0.67939997,,194965,0.11746295,1174.6295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1987,1698946,146191,0.08604806,86.04805999999999,0.60179996,,242934,0.142991,1429.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1988,1733736,233910,0.13491674,134.91674,0.831,,281473,0.16235055,1623.5055000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1989,1767094,199365,0.11282083,112.82083,0.9194,,216845,0.12271277,1227.1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1990,1799004,242119,0.13458502,134.58502,1.0368999,,233506,0.12979738,1297.9738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1991,1829515,67253.8,0.03676045,36.76045,0.4603,,146106,0.07986051,798.6051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1992,1858515,93800.14,0.05047048,50.470479999999995,0.6121,,153239,0.08245239,824.5239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1993,1885486,153256.22,0.08128208,81.28208000000001,0.9726,,157568,0.08356891,835.6890999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1994,1910648,222852.81,0.1166373,116.6373,0.8182,,272374,0.14255582,1425.5582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1995,1934085,81221,0.041994534,41.994534,0.77639997,,104613,0.054089144,540.89144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1996,1955102,257418,0.13166474,131.66474,1.1836,,217487,0.111240745,1112.40745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1997,1972588,206026,0.10444452,104.44452,1.0158,,202828,0.102823295,1028.2329499999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1998,1985651,171933,0.08658773,86.58773000000001,1.3533,,127047,0.06398255,639.8255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,1999,1994247,173865,0.08718328,87.18328,0.94329995,,184312,0.09242185,924.2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2000,1998632,149723.48,0.07491298,74.91298,0.7188,,208295,0.10421879,1042.1879000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2001,1999478,254959.77,0.12751317,127.51317,0.99549997,,256109,0.12808794,1280.8794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2002,1997537,149947.22,0.07506605,75.06604999999999,0.7363,,203652,0.101951554,1019.51554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2003,1993034,116475.05,0.058441073,58.441073,0.6091,,191237,0.095952705,959.52705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2004,1985386,109279.54,0.05504196,55.04196,0.5954,,183527,0.09243895,924.3895000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2005,1977428,111647.04,0.056460734,56.460733999999995,0.6868,,162555,0.082205266,822.05266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2006,1976787,118736,0.060065147,60.065146999999996,0.5225,,227263,0.11496585,1149.6585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2007,1983471,72685,0.036645357,36.645357000000004,0.43559998,,166875,0.08413281,841.3281000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2008,1995016,74020,0.03710246,37.102459999999994,0.39,,189788,0.09513107,951.3107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2009,2009178,75442,0.037548687,37.548686999999994,0.421,,179180,0.08918075,891.8075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2010,2022752,173193,0.08562246,85.62246,0.9091,,190512,0.094184555,941.84555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2011,2037687,103973.07,0.051025044,51.025044,0.6631,,156791,0.07694557,769.4557000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2012,2054722,101482.44,0.04938986,49.38986,0.65349996,,155298,0.07558103,755.8103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2013,2073948,107674.04,0.051917426,51.917426000000006,0.7644,,140858,0.06791781,679.1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2014,2095251,115905.67,0.055318274,55.318274,0.6806,,170302,0.08128,812.8000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2015,2118532,83009.96,0.039182775,39.18277500000001,0.6583,,126100,0.05952235,595.2235000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2016,2143876,25861.56,0.012062993,12.062992999999999,0.4669,,55393,0.02583778,258.37780000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2017,2170622,216184.45,0.09959562,99.59562,0.98679996,,219070,0.10092499,1009.2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2018,2198030,158027.66,0.07189513,71.89513,0.71379995,,221393,0.10072338,1007.2338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2019,2225710,35280.56,0.015851373,15.851372999999999,0.69549996,,50729,0.022792278,227.92278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2020,2254104,28707.23,0.012735539,12.735539000000001,0.4333,,66250,0.029390836,293.90836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lesotho,2021,2281464,121810.48,0.053391363,53.391363,0.7108,,171380,0.07511843,751.1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1961,1165008,115000,0.09871177,98.71177,0.575,,200000,0.17167264,1716.7263999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1962,1194091,120000,0.100494854,100.49485399999999,0.5714,,210000,0.175866,1758.6599999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1963,1224170,125000,0.10211,102.11,0.523,,239000,0.19523433,1952.3433000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1964,1255206,130000,0.10356866,103.56866000000001,0.5098,,255000,0.20315391,2031.5391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1965,1287325,135000,0.10486862,104.86861999999999,0.52529997,,257000,0.19963878,1996.3878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1966,1320323,141000,0.10679205,106.79205,1.0602,,133000,0.10073293,1007.3293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1967,1354294,142000,0.10485168,104.85168,1.0597,,134000,0.098944545,989.4454499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1968,1389454,152000,0.10939549,109.39549,1.0856999,,140000,0.100759,1007.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1969,1425887,163000,0.11431481,114.31481000000001,1.1087999,,147000,0.10309372,1030.9372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1970,1463571,190000,0.12981947,129.81947,1.2337999,,154000,0.10522209,1052.2209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1971,1501666,200000,0.1331854,133.18540000000002,1.2346,,162000,0.10788018,1078.8018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1972,1541001,210000,0.13627505,136.27505000000002,1.2353,,170000,0.1103179,1103.1789999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1973,1582700,225000,0.14216213,142.16213,1.2363,,182000,0.11499336,1149.9336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1974,1626287,248000,0.15249461,152.49461,1.2337999,,201000,0.12359442,1235.9442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1975,1671636,229000,0.13699155,136.99155,1.199,,191000,0.114259325,1142.59325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1976,1718487,245000,0.14256728,142.56727999999998,1.225,,200000,0.116381444,1163.81444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1977,1768093,256000,0.14478876,144.78876,1.2427,,206000,0.116509706,1165.09706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1978,1820869,244000,0.13400196,134.00196,1.2577,,194000,0.106542535,1065.42535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1979,1875575,249000,0.13275929,132.75929,1.2387999,,201000,0.10716713,1071.6713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1980,1932174,243000,0.12576507,125.76507000000001,1.2335,,197000,0.10195769,1019.5769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1981,1989695,269000,0.1351966,135.1966,1.281,,210000,0.105543815,1055.43815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1982,2047608,284000,0.13869843,138.69843,1.3524,,210000,0.102558695,1025.5869500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1983,2109151,290000,0.13749608,137.49608,1.2303,,235710,0.11175587,1117.5587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1984,2174201,298000,0.13706185,137.06185000000002,1.2867,,231600,0.10652189,1065.2188999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1985,2239733,289000,0.12903324,129.03324,1.2524999,,230731,0.10301719,1030.1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1986,2305870,288000,0.12489863,124.89863,1.2355,,233104,0.10109156,1010.9155999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1987,2372454,297700,0.12548189,125.48189,1.2623,,235830,0.0994034,994.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1988,2439645,297700,0.12202595,122.02595,1.2766,,233200,0.09558768,955.8767999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1989,2507604,294090,0.11727928,117.27928,1.1661,,252200,0.10057409,1005.7409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1990,2209737,180000,0.08145766,81.45766,1.0286,,175000,0.07919495,791.9495000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1991,1939244,100000,0.051566485,51.566485,0.9091,,110000,0.056723136,567.23136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1992,2052633,110000,0.053589705,53.589705,0.9167,,120000,0.0584615,584.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1993,2132776,65000,0.030476712,30.476712,1.0833,,60000,0.02813235,281.3235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1994,2125202,50000,0.023527175,23.527175,1.1111,,45000,0.021174457,211.74457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1995,2142429,56200,0.026231907,26.231907,1.124,,50000,0.023337996,233.37996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1996,2203974,94450,0.042854406,42.854406,1.2493,,75600,0.034301676,343.01676000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1997,2383302,168400,0.070658274,70.65827399999999,1.2456,,135200,0.05672802,567.2801999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1998,2639227,209400,0.07934141,79.34141,1.2933999,,161900,0.06134372,613.4372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,1999,2789749,196300,0.07036475,70.36475,1.2772,,153700,0.055094562,550.94562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2000,2895229,183400,0.063345596,63.345596,1.278,,143500,0.049564302,495.64302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2001,2981655,145000,0.04863071,48.63071,1.1154,,130000,0.04359995,435.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2002,3060603,110000,0.03594063,35.94063,0.9167,,120000,0.03920796,392.0796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2003,3085173,100000,0.03241309,32.41309,0.8333,,120000,0.03889571,388.9571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2004,3122448,110000,0.03522877,35.22877,0.9167,,120000,0.038431384,384.31383999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2005,3266326,154800,0.047392696,47.392696,1.29,,120000,0.036738526,367.38526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2006,3455400,164000,0.04746194,47.46194,1.2615,,130000,0.037622273,376.22272999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2007,3632748,231800,0.06380844,63.80844,1.4488,,160000,0.044043794,440.43793999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2008,3783892,295150,0.0780017,78.0017,1.5533999,,190000,0.05021285,502.12850000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2009,3905066,293000,0.075030744,75.030744,1.1834999,,247580,0.063399695,633.9969500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2010,4019958,296090,0.073655,73.655,1.1786,,251230,0.06249568,624.9567999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2011,4181148,291000,0.06959811,69.59811,1.1731,,248070,0.059330594,593.30594,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2012,4331749,297000,0.06856353,68.56353,1.2853,,231072,0.05334381,533.4381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2013,4427319,270000,0.060984988,60.984987999999994,1.2501,,215979,0.048783246,487.83246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2014,4519410,266000,0.05885724,58.85724,1.1719999,,226968,0.050220713,502.20713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2015,4612330,296000,0.06417581,64.17581,1.1291,,262154,0.056837652,568.37652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2016,4706106,335180,0.071222365,71.222365,1.0732,,312314,0.06636357,663.6356999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2017,4796632,247495,0.051597662,51.597662,1.0595,,233590,0.048698753,486.98753,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2018,4889396,257995,0.05276623,52.76623,1.0835999,,238090,0.048695177,486.95177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2019,4985290,276400,0.05544311,55.44311,1.1281999,,245000,0.049144585,491.44584999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2020,5087591,279000,0.054839313,54.839313000000004,1.1625,,240000,0.047173604,471.73604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Liberia,2021,5193422,255600,0.049216103,49.216103,1.0649999,,240000,0.046212304,462.12304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1961,1478764,104992,0.07099984,70.99983999999999,0.2147,,489000,0.33068156,3306.8156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1962,1535161,124400,0.08103385,81.03385,0.221,,563000,0.36673677,3667.3677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1963,1594767,128400,0.08051333,80.51333,0.2553,,503000,0.3154066,3154.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1964,1652109,118200,0.071544915,71.544915,0.235,,503000,0.30445933,3044.5932999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1965,1700074,155601,0.09152602,91.52602,0.3419,,455069,0.267676,2676.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1966,1739834,159615,0.09174151,91.74151,0.3199,,498997,0.28680724,2868.0724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1967,1778581,174883,0.098327264,98.327264,0.2924,,598108,0.3362838,3362.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1968,1819403,152963,0.084073186,84.07318599999999,0.24229999,,631341,0.34700447,3470.0447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1969,1862827,205174,0.1101412,110.1412,0.326,,629299,0.33781934,3378.1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1970,1909179,82458,0.043190293,43.190293,0.21959999,,375537,0.19670078,1967.0077999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1971,1958326,50804,0.025942566,25.942566,0.2298,,221062,0.11288314,1128.8314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1972,2012804,160131,0.07955618,79.55618,0.5811,,275546,0.1368966,1368.9660000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1973,2084268,274089,0.13150372,131.50372,0.6271,,437084,0.20970623,2097.0623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1974,2179453,186860,0.08573711,85.73711,0.398,,469483,0.21541323,2154.1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1975,2291850,270184,0.11788904,117.88904,0.47239998,,571905,0.24953859,2495.3859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1976,2413760,332909,0.13792133,137.92133,0.463,,719036,0.29789042,2978.9042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1977,2541810,110732,0.04356423,43.56423,0.2868,,386140,0.15191537,1519.1536999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1978,2676123,299221,0.11181138,111.81138,0.43539998,,687232,0.25680134,2568.0134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1979,2816921,213486,0.075787,75.78699999999999,0.35169998,,607010,0.21548705,2154.8705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1980,2962724,214831,0.07251131,72.51131,0.38689998,,555230,0.18740524,1874.0524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1981,3112019,247730,0.07960427,79.60427,0.5502,,450280,0.14469063,1446.9062999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1982,3265461,292800,0.08966575,89.66575,0.7696,,380480,0.11651647,1165.1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1983,3423595,417587,0.12197325,121.97325000000001,0.75689995,,551730,0.16115516,1611.5516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1984,3564551,275134,0.07718616,77.18616,0.57989997,,474480,0.13311073,1331.1073000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1985,3684318,234575,0.0636685,63.6685,0.59499997,,394225,0.107000805,1070.0080500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1986,3800115,284850,0.07495826,74.95826,0.6721,,423800,0.11152294,1115.2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1987,3911950,275970,0.07054538,70.54538000000001,0.62079996,,444559,0.11364128,1136.4128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1988,4021580,283231,0.07042779,70.42779,0.6599,,429186,0.10672074,1067.2074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1989,4130046,321878,0.077935696,77.935696,0.66569996,,483517,0.11707303,1170.7303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1990,4236988,272536,0.06432305,64.32305000000001,0.6745,,404060,0.09536491,953.6491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1991,4341979,257988.97,0.05941737,59.41737,0.701,,368050,0.084765494,847.65494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1992,4444827,218124.02,0.04907368,49.07368,0.7021,,310683,0.06989766,698.9766,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1993,4544972,180161.03,0.039639637,39.639637,0.6965,,258651,0.056909263,569.09263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1994,4641297,165154.92,0.035583787,35.583787,0.6762,,244256,0.05262667,526.2667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1995,4733065,146510.94,0.030954769,30.954769,0.6791,,215738,0.045581035,455.81034999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1996,4820077,159800,0.033152997,33.152997,0.678,,235680,0.048895486,488.95486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1997,4902348,206200,0.042061478,42.061478,0.8369,,246400,0.050261628,502.61628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1998,4980968,212700,0.042702544,42.702544,0.7057,,301400,0.060510326,605.10326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,1999,5058000,212700,0.042052194,42.052194,0.65209997,,326200,0.06449189,644.9189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,2000,5154789,221780,0.04302407,43.024069999999995,0.63769996,,347794,0.06747007,674.7007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,2001,5275920,217800,0.0412819,41.2819,0.61939996,,351639,0.066649795,666.49795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,2002,5405326,217100,0.04016409,40.16409,0.63229996,,343366,0.06352364,635.2364000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,2003,5542650,216700,0.03909682,39.096819999999994,0.62,,349496,0.06305576,630.5576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,2004,5687561,218465,0.038411018,38.411018,0.62,,352353,0.06195151,619.5151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,2005,5837994,233600,0.040013745,40.013745,0.6228,,375080,0.06424809,642.4808999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,2006,5973372,213470,0.035736933,35.736933,0.62259996,,342860,0.057398066,573.98066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,2007,6097177,213770,0.035060488,35.060488,0.62299997,,343131,0.05627703,562.7703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,2008,6228377,213200,0.034230426,34.230426,0.6217,,342925,0.055058483,550.58483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,2009,6360194,215350,0.03385903,33.85903,0.63409996,,339590,0.053393025,533.93025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Libya,2010,6491991,243539.06,0.03751377,37.51377,0.6699,,363548,0.05599946,559.9946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
